"","N","S","alpha","H","D","UniqueCounts","J","HD","sample.no","sample.name","eco","lat","long","form"
"1983",223,17,4.27961777197846,9.94650638641431,8.51789401238816,12,0.810818351322027,0.155052243929004,"1983","San Juan–La Selva Biological Corridor","Neotropic","10.45001","-84.28334","other small mammals"
"1984",3152,6,0.715011268362854,2.83678347172045,1.95536963397871,6,0.581925670184049,0.372091583284655,"1984","Southern Transylvania","Palearctic","45.800011","24.150009","ungulates"
"1985",234,21,5.58750506344322,12.3082660011556,9.2787610619469,14,0.824520469343933,0.282543037650217,"1985","Floresta Nacional Amapá (dry season)","Neotropic","0.924732","-51.595844","birds"
"1986",415,21,4.66797530553729,9.73395955360234,6.990966796875,14,0.747447523473349,0.331001898126802,"1986","Floresta Nacional Amapá (wet season)","Neotropic","0.924732","-51.595844","birds"
"1987",609,10,1.69943482201292,4.24443050657269,3.22992376000977,9,0.627819427337395,0.273149121235296,"1987","Buton Utara","Indomalaya","-4.59064","123.156731","primates"
"1988",357,7,1.2344445530283,2.92924898417218,2.22663723325975,7,0.552310224241415,0.274253590581228,"1988","Lambusango","Indomalaya","-5.20908","122.874557","primates"
"1989",510,23,4.95241455168903,9.93475490772757,6.29644901523237,16,0.732273462491329,0.456053380007761,"1989","Odzala-Kokoua National Park","Afrotropic","0.80001","14.933343","carnivores"
"1990",339,19,4.34902432438866,7.29991317416897,5.68250347153343,12,0.675124350750482,0.250470566473209,"1990","Jenut Bayek, Jenut Wan Bulan and Fruiting Area","Indomalaya","3.716677","102.166679","primates"
"1991",112,10,2.6559477205996,5.36120791103407,3.83230579531443,9,0.729262649766616,0.335722648857823,"1991","Barhal Stream","Palearctic","40.830002","41.540001","carnivores"
"1992",711,16,2.90720950177297,9.14586661875671,7.27433857859243,14,0.798279969840303,0.228949149676753,"1992","Between George and Karatara","Afrotropic","-33.933342","22.641678","ungulates"
"1993",4091,36,5.43376568133155,19.4299426555326,14.8727404926473,32,0.827905576334621,0.267285271808727,"1993","Mole National Park","Afrotropic","9.641677","1.816677","ungulates"
"1994",65,13,4.88648492977915,7.46648097946538,6.02898550724638,6,0.783806430802873,0.213845045398046,"1994","Parque Estadual do Turvo (trail)","Neotropic","-27.166677","-53.916676","primates"
"1995",43,5,1.46507316344454,2.87264471761588,2.20243902439024,5,0.655653195249304,0.265667716124156,"1995","Parque Estadual do Turvo (shelter)","Neotropic","-27.166677","-53.916676","carnivores"
"1996",168,20,5.91538934579854,13.8422727498001,11.4514285714286,14,0.877156872772266,0.189612664452329,"1996","Naungmung and Machanbaw Townships","Indomalaya","27.466677","97.666679","ungulates"
"1997",350,18,4.01947055224025,9.03812832802804,6.72632158590308,14,0.761650159220455,0.295423685077318,"1997","Huasabas-Sahuaripa Region","Nearctic","29.483343","-109.266678","other small mammals"
"1998",483,16,3.1813778844863,7.75064344084232,4.63812407857513,15,0.738579021157333,0.513465873464702,"1998","Tangjiahe Nature Reserve","Palearctic","32.608341","104.741676","ungulates"
"1999",462,9,1.58494178206101,5.305319798285,4.19090909090909,9,0.759462673906969,0.235792375473642,"1999","Kleberg County","Nearctic","27.416677","-97.583344","ungulates"
"2000",2720,5,0.593042877473046,1.0239303164653,1.00590758252648,4,0.0146936230296505,0.0177582727932141,"2000","Dalton Highway","Nearctic","68.800003","-148.800003","ungulates"
"2001",88,6,1.45731255711597,3.32671779624452,2.93108728943338,5,0.670841255086312,0.126612728413264,"2001","Cipaganti","Indomalaya","-7.109177","107.767509","carnivores"
"2002",1367,154,44.5671701949107,71.0380932874301,43.287171403403,32,0.846388003789305,0.49535993966585,"2002","Braga-Supay (high restinga)","Neotropic","-4.916677","-73.733345","trees"
"2003",156,36,14.6705759166962,15.6898336594913,9.423226812159,9,0.768242895399709,0.509835386006013,"2003","Cibodas Botanic Garden","Indomalaya","-6.75001","107.000008","trees"
"2004",934,31,6.16686282509434,13.1100887396702,7.47591022957345,21,0.749386038260467,0.561696184900254,"2004","Oku","Afrotropic","6.20001","10.458343","trees"
"2005",384,40,11.2343750961659,15.1930639517298,9.2591286829514,15,0.737578725080743,0.495229055224674,"2005","Cerro Pelado-Gamboa","Neotropic","9.124454","-79.702507","trees"
"2006",129,13,3.6064376078004,7.6253166300225,5.70165745856354,10,0.792013238378583,0.290716932104496,"2006","Bent Creek","Nearctic","35.500011","-82.666679","trees"
"2007",59,8,2.49694015595929,6.18820459196397,5.83959044368601,7,0.87650696512875,0.0579843299853154,"2007","Coweeta","Nearctic","35.083344","-83.416679","trees"
"2008",123,11,2.92320644804846,4.48309951081406,3.49301675977654,6,0.62567981150696,0.249548898380942,"2008","Mount Kilimanjaro (site a)","Afrotropic","-3.083343","37.35001","trees"
"2009",369,8,1.44174163741497,2.02971321662353,1.45959541672937,6,0.340425299911377,0.329735224986067,"2009","PT Asiatic Persada oil palm","Indomalaya","-2.616677","102.750008","carnivores"
"2010",32,10,4.9934921750366,7.1578081596993,6.52631578947368,5,0.854780054447883,0.0923612247217386,"2010","Humaitá Forest Reserve","Neotropic","-9.758343","-67.675011","rodents"
"2011",148,9,2.11046492202806,4.63564899561463,3.87669280114041,7,0.69805163553383,0.178793790524177,"2011","Augusto Ruschi Biological Reserve","Neotropic","-21.175842","-48.087788","other large mammals"
"2012",87,10,2.91682016757714,5.17521604296021,4.0096463022508,7,0.713928484429829,0.255178052211154,"2012","Southwest Dhofar Mountains","Palearctic","17.166677","53.833344","carnivores"
"2013",341,17,3.76303342951207,9.92377358128433,7.86780673181325,15,0.810010744554839,0.232153913903046,"2013","Ibicuí River","Neotropic","-29.757788","-54.801952","ungulates"
"2014",892,17,2.97988600468403,3.77459756026323,2.6400701563237,9,0.468829420577148,0.357488279295148,"2014","Universiti Teknologi Malaysia","Indomalaya","1.559177","103.641396","primates"
"2015",503,5,0.771407145283548,4.40783527517844,4.04527395065684,5,0.92167811518372,0.0858344276707839,"2015","Côte d’Or","Palearctic","47.416676","4.833343","ungulates"
"2016",88,10,2.90377859690038,6.11267156309895,5.36134453781513,7,0.786231061556879,0.131149131756493,"2016","Quedas do Rio Bonito Ecological Park (camera trapping)","Neotropic","-21.329178","-44.983341","other large mammals"
"2017",185,5,0.946980826510193,3.42295497064167,2.94974003466205,5,0.764555249391942,0.148787161896679,"2017","Longview Lake and Warrensburg","Nearctic","38.836399","-94.592506","ungulates"
"2018",3514,30,4.50393692745753,7.90091447878583,4.13632013831648,23,0.607720834058704,0.647171972490166,"2018","Similipal Tiger Reserve (camera traps)","Indomalaya","21.425011","86.416679","ungulates"
"2019",1032,17,2.89092261679893,4.25753521277963,2.95979214536472,13,0.51132414977649,0.363571359575171,"2019","Una and Arataca (forest)","Neotropic","-15.15001","-39.22501","other small mammals"
"2020",536,20,4.09713370622957,6.62898549485206,4.59566011731145,12,0.631382113755373,0.366339369716712,"2020","Una and Arataca (cabruca)","Neotropic","-15.15001","-39.22501","other small mammals"
"2021",356,30,7.81000654309794,18.4393914499268,15.0166349809886,18,0.856900934849218,0.205330630603059,"2021","Mlele Forest Reserve","Afrotropic","-6.666677","31.75001","ungulates"
"2022",46357,63,7.18128411529778,3.52461176604368,2.62585605555355,30,0.304062111444611,0.294363333625559,"2022","La Belqique (near primary forest)","Afrotropic","3.416677","13.15001","ants"
"2023",31616,62,7.41830674439276,2.29143230941723,1.43261699490907,31,0.200908671081345,0.46967424656295,"2023","La Belqique (very old secondary forest)","Afrotropic","3.416677","13.15001","ants"
"2024",1739,31,5.35821243101925,9.4732121946739,4.99065732288873,24,0.654768906433388,0.640900417465119,"2024","Parque Biológico Sierra de San Javier (secondary forest, 1991)","Neotropic","-26.769453","-65.316673","trees"
"2025",14,4,1.87081176509357,2.4481500702262,1.97826086956522,3,0.64584599856903,0.213114555940336,"2025","Panserpu","Palearctic","27.916677","85.933342","trees"
"2026",463,29,6.86143477376223,13.4556642995835,8.23158623874394,19,0.771954792852364,0.491421420184548,"2026","Hill Forest State Natural Area","Nearctic","36.066677","-86.900009","trees"
"2027",46,20,13.4657219920871,15.3076448972297,15.9230769230769,6,0.910746395523348,-0.0394170657115715,"2027","Barro Colorado Island (2012)","Neotropic","9.15001","-79.850014","trees"
"2028",735,11,1.83471760520361,3.7744794031032,2.52551307018201,10,0.553928472938767,0.401818228530812,"2028","Northeastern Coastal Plain of Coahuila (Quercus fusiformis forest)","Nearctic","29.066677","-100.683342","trees"
"2029",333,10,1.94157551252243,2.75223323369481,1.69632061865161,8,0.439685234728665,0.48395110357639,"2029","Northeastern Coastal Plain of Coahuila (Carya illinoinensis forest)","Nearctic","29.066677","-100.683342","trees"
"2030",1328,57,12.1112333906072,28.4644133467754,20.2075038987249,30,0.828249366808166,0.342600636996525,"2030","Idi-Ose","Afrotropic","7.50001","3.916677","trees"
"2031",1842,88,19.2496562812853,29.0263651420117,16.7664840598054,33,0.752278575268849,0.548822662481441,"2031","Núcleo Picinguaba (2 m)","Neotropic","-23.366676","-44.800011","trees"
"2032",116,35,17.0242243332656,24.8295843998487,23.1597222222222,10,0.903437808620952,0.0696212027830229,"2032","Omotoso","Afrotropic","6.741677","4.65001","trees"
"2033",1019,98,26.7261140445094,43.4909740835053,29.0571988795518,30,0.822809200235762,0.403287161666451,"2033","Paso de Ovejas","Neotropic","19.283342","-96.433342","trees"
"2034",120,4,0.796566388168787,1.90845135381127,1.57476841640935,4,0.466201206452086,0.19218387938566,"2034","Fray Jorge National Park (22 ha fragment)","Neotropic","-30.666677","-71.500008","trees"
"2035",59,12,4.55176567926445,9.76430704552688,9.72159090909091,7,0.917029860628917,0.00438431987691791,"2035","Rich Harvest Links","Nearctic","41.750011","-88.500008","trees"
"2036",149,57,33.7403530770914,35.5332716374172,26.3150357995227,10,0.883112592507798,0.300329007551819,"2036","Reserva Florística Río Guajalito","Neotropic","-0.233343","-78.816673","trees"
"2037",5206,52,8.02969541347397,10.6721206008995,6.43056181801786,31,0.599212541271291,0.506572880863468,"2037","Aya (2009)","Palearctic","32.066677","131.150009","trees"
"2038",96,32,16.8083673323213,11.2442768253443,4.56913827655311,5,0.698223794436914,0.900534646372101,"2038","Bladen Nature Reserve (valley floor, transect 1)","Neotropic","16.483343","-88.883347","trees"
"2039",135,35,15.3309279572652,9.77279110774966,4.05060456784595,8,0.641175510042417,0.880735960714556,"2039","Bladen Nature Reserve (valley floor, transect 2)","Neotropic","16.483343","-88.883347","trees"
"2040",106,31,14.7405554787546,13.6087545783846,6.2109375,7,0.760257144008226,0.784401453907956,"2040","Bladen Nature Reserve (valley floor, transect 3)","Neotropic","16.483343","-88.883347","trees"
"2041",107,14,4.304127204395,8.03116737000487,5.87668393782383,9,0.789421991748313,0.312337246807818,"2041","Cofre de Perote (site 1)","Neotropic","19.50001","-96.933342","trees"
"2042",105,22,8.48215212689107,14.8177304384666,11.4947368421053,9,0.872140873836185,0.253935201632356,"2042","Cofre de Perote (site 2)","Neotropic","19.530844","-96.967506","trees"
"2043",95,13,4.07349881985571,7.5195227155055,5.875,9,0.786566277184286,0.246796607234524,"2043","Cofre de Perote (site 3)","Neotropic","19.520844","-96.990845","trees"
"2044",1003,18,3.11556599933949,4.88674215384706,3.49822827108497,13,0.548900275861792,0.334269223185063,"2044","Shiwalik Forest Division (D-I)","Palearctic","30.25001","78.116676","trees"
"2045",749,68,18.1666903167439,23.4054598412195,12.013294450639,22,0.747236299113121,0.666955414256577,"2045","Palmeirópolis","Neotropic","-13.146399","-48.220287","trees"
"2046",482,49,13.6375647818391,26.5516487531986,20.5169911504425,21,0.842559931989637,0.257838466236048,"2046","Minaçu","Neotropic","-13.312232","-48.179176","trees"
"2047",739,55,13.7377383364348,28.1116649139443,20.4232324745357,25,0.832519897269225,0.319511512046234,"2047","Município de Lages (Araucaria Forest, edge)","Neotropic","-27.853621","-50.163067","trees"
"2048",770,57,14.2124808319375,32.9460083812054,25.0223968897904,28,0.864413998338637,0.275098812514165,"2048","Município de Lages (Araucaria Forest, interior)","Neotropic","-27.853621","-50.163067","trees"
"2049",269,74,33.7155116771097,38.9369415725484,22.9885204081633,12,0.850810425843883,0.526948476166435,"2049","La Guaria and Sarapiquí annexes (inner quadrat sets)","Neotropic","10.433343","-83.983345","trees"
"2050",618,229,131.650164856583,103.471437447991,42.2640212813124,15,0.853797011495791,0.895359444538793,"2050","Jenaro Herrera","Neotropic","-4.916677","-73.53334","trees"
"2051",221,13,3.01832387416473,5.58741438725468,3.80915073644625,10,0.670779963988644,0.383110377158765,"2051","Beadles Barrens Nature Preserve","Nearctic","38.35112","-88.126678","trees"
"2052",590,118,44.3542481192725,57.3883776782854,37.3265306122449,22,0.848901598437772,0.430137453071166,"2052","Réserve Naturelle Intégrale d'Andohahela (plot 1)","Afrotropic","-24.626677","46.765011","trees"
"2053",214,24,6.93338383371949,16.4321883480672,14.2979924717691,12,0.88080387080381,0.139122974572175,"2053","Bonayer Forest","Nearctic","37.016678","-86.066673","trees"
"2054",980,43,9.19056918589274,13.8471391811482,8.14157940292935,21,0.698734067090448,0.531094462942634,"2054","Ilha de Marchantaria","Neotropic","-3.25001","-58.966679","trees"
"2055",8805,257,49.5615345623756,54.5988751905821,27.2283686488453,70,0.720843113418781,0.695753886810691,"2055","Agua Salud","Neotropic","9.216677","-79.78334","trees"
"2056",252,4,0.675106747780697,1.99836584947663,1.78134504900304,3,0.499410363864599,0.114961046855329,"2056","Tunjemir 1","Palearctic","43.333344","18.683344","trees"
"2057",1442,35,6.46779584432688,9.88202789794494,5.13950393763109,21,0.644301965351629,0.65376117890557,"2057","Sipsey Wilderness","Nearctic","34.333344","-87.416679","trees"
"2058",94,15,5.03521374538591,11.5264533618905,10.7925925925926,11,0.902732410606832,0.0657846583285393,"2058","Seashore State Park (mesic forest plots)","Nearctic","36.900009","-76.016678","trees"
"2059",3508,208,48.4075497311904,80.0967158685921,39.4879699055053,54,0.821209101909948,0.707238786676504,"2059","Telaga Tujuh","Indomalaya","6.333343","99.833344","trees"
"2060",42,5,1.47884732733775,1.94138231356677,1.43739565943239,4,0.412193752232008,0.30056734579838,"2060","Bottom Gorge Creek","Nearctic","37.133343","-80.266678","trees"
"2061",349,79,31.8298259322898,51.6394426605768,44.4228237015362,16,0.902696612092101,0.150532388442081,"2061","Tambopata River (without bamboo)","Neotropic","-12.916677","-69.28334","trees"
"2062",78,34,22.9556379929544,27.1315788095441,29.4411764705882,6,0.936007052078148,-0.0816959354883332,"2062","Tambopata River (bamboo-dominated)","Neotropic","-12.916677","-69.28334","trees"
"2063",62,9,2.8936870133942,6.33223923142664,5.31179775280899,6,0.839993299583307,0.175723584835761,"2063","La Mascota (transect 1)","Neotropic","19.454178","-97.00779","trees"
"2064",73,8,2.29059380487542,5.09032234688264,4.37271214642263,6,0.782585672828813,0.151957712934405,"2064","La Mascota (transect 2)","Neotropic","19.454178","-97.00779","trees"
"2065",104,6,1.38508685551124,3.63909514995543,2.87802256851155,6,0.720931066783016,0.234631615400341,"2065","La Mascota (transect 3)","Neotropic","19.454178","-97.00779","trees"
"2066",60,30,23.8771527425962,18.3895609317383,11.9594594594595,6,0.856105317100695,0.430260611146172,"2066","La María (Parcela No 1)","Neotropic","2.508343","-72.720291","trees"
"2067",73,25,13.4255151536778,16.0448875264034,11.8378378378378,7,0.862223464232705,0.304089266920543,"2067","La María (Parcela No 2)","Neotropic","2.508343","-72.720291","trees"
"2068",4378,31,4.50580828723841,7.39705879076997,4.92041473979905,24,0.58272857216279,0.407689636836348,"2068","Griffith League Ranch","Nearctic","30.205566","-97.234177","frogs"
